time,101_PV_1,101_PV_2,101_PV_3,101_PV_4,102_PV_1,102_PV_2,103_PV_1,104_PV_1,113_PV_1,119_PV_1,215_PV_1,310_PV_1,310_PV_2,312_PV_1,313_PV_1,313_PV_2,314_PV_1,314_PV_2,314_PV_3,314_PV_4,319_PV_1,320_PV_1,324_PV_1,324_PV_2,324_PV_3
2025-03-06 19:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-06 20:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-06 21:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-06 22:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-06 23:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-07 00:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-07 01:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-07 02:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-07 03:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-07 04:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-07 05:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-07 06:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-07 07:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-07 08:00:00-07:00,1.009914777029025,1.0413888699933835,1.2122781744519593,1.006264673702978,0.9984196688444004,1.1707689382760558,0.9121883498584432,0.7886012250200946,1.0882085328346778,2.63219080870131,1.519249385815325,1.2916058344336752,1.2890562247046449,2.350989375175778,2.9151999725943756,2.8616145334282876,1.5259050950196735,1.5263329668941048,2.742842374788266,1.5262643914291518,3.981573907675977,2.0862446499108116,1.142303068352794,1.1863360325708054,1.172139456969947
2025-03-07 09:00:00-07:00,1.3512846863557046,1.3934075709069884,1.6093923919172026,1.3464353088579224,1.3359155015039972,1.554425598598722,8.75490209962609,1.4226655970305484,9.688378168100904,19.248737923238405,18.34594227246192,13.148014288992814,13.11857314917394,23.931791454314155,26.088492590665464,25.569860924989676,12.626294600893392,12.620950473852467,22.66414472579125,12.616238220440744,27.081638799370893,13.02264565963223,10.42100093091936,10.81582068286348,10.68986969024133
2025-03-07 10:00:00-07:00,3.78136060779769,3.898808682632678,4.129852147277058,3.7672818349848582,3.738018058522993,3.9884212263945944,24.70419587225223,3.788203047564142,19.671844951124793,43.19855186552524,42.80801545548877,30.488882931841964,30.42277307150778,55.49198925377794,56.39414717261668,55.24614249666893,30.387283421678717,30.36422234915737,54.50837407062938,30.356978580487652,59.05840243175883,29.33316306344309,25.111983835330832,26.055309825274307,25.763450707326797
2025-03-07 11:00:00-07:00,7.787913152494089,8.028413194675018,9.323624904135595,7.757431699903944,7.697593684406714,9.002172629058615,46.25549947985415,7.334344340610928,32.72225288686344,59.73907376844646,83.96463602366606,44.54278007811787,44.45248935857053,81.06776008048645,80.23501405890178,78.60526197890022,44.88116694173508,44.847824444986024,80.5098472809524,44.84372173953819,83.12784400125872,43.909430980835275,38.64304535891131,40.09115399389951,39.649346878796614
2025-03-07 12:00:00-07:00,18.23739624854387,18.791127839751532,22.95773947035708,18.157276293721317,18.018997325309144,22.158002452352054,59.04,12.408081969045185,43.36867764611421,63.93599999999999,78.43925127884386,49.632,49.536,90.33599999999998,91.296,89.568,49.536,49.536,88.992,49.536,88.992,49.536,47.712,49.536,48.96
2025-03-07 13:00:00-07:00,21.52835089564757,22.17958180303147,25.151999999999997,21.432147068638056,21.26889626764376,24.288,59.04,16.115941637762653,57.72948183804856,63.93599999999999,92.9356782698104,49.632,49.536,90.33599999999998,91.296,89.568,49.536,49.536,88.992,49.536,88.992,49.536,47.712,49.536,48.96
2025-03-07 14:00:00-07:00,22.305219039309264,22.979052624720087,25.151999999999997,22.205627301853436,22.03592952657421,24.288,59.04,16.78976678189775,63.38623494005479,63.93599999999999,96.01630997008589,49.632,49.536,90.33599999999998,84.93360111279341,83.2098436364893,49.536,49.536,88.992,49.536,88.992,49.536,47.712,49.536,48.96
2025-03-07 15:00:00-07:00,20.230620348599036,20.840014932603037,22.90983006088921,20.14039151575168,19.98543926189651,22.1112287796943,51.922249702042144,16.603397314089115,45.199106015310235,61.73365409413388,86.9868460794283,49.632,49.536,90.33599999999998,81.50718169119905,79.85316499606932,49.536,49.536,88.992,49.536,88.992,49.536,47.712,49.536,48.96
2025-03-07 16:00:00-07:00,16.200477761575176,16.6875481980886,19.35571763494179,16.128976675596913,16.003807507236676,18.681118435777055,41.463876820690864,12.144780097637952,26.730426421704223,54.30191538297789,69.16569289908595,42.95578443610003,42.872291640824706,78.17823359634794,60.034036665084066,58.81157567131243,45.083803747956715,45.0547207585457,80.88912247528555,45.05400989435017,83.30254081242069,43.23203836143192,41.276210538310416,42.826168268551015,42.35572843068547
2025-03-07 17:00:00-07:00,11.489066053973882,11.833345453954935,12.552232443998422,11.437018877260869,11.34881377581026,12.11390916730412,30.95888591970343,10.85086022093864,26.50656843599614,38.976762060922624,50.025801403919566,30.753037876758167,30.69075803469172,55.97041721236437,46.39861690041927,45.444160630412235,33.147605547984895,33.123403683932935,59.46302822996272,33.119684309790586,60.89462635441044,30.930302595320875,31.075813321704732,32.24042716341598,31.886361813756512
2025-03-07 18:00:00-07:00,4.813104944464843,4.955253305165548,5.054339156038721,4.787103106020256,4.752815746619379,4.877196524370941,14.92258367501766,5.024402472308547,14.686091898096096,18.542512609061895,24.59153030078473,17.87607340907798,17.834805082951384,32.53623813413796,27.746039541533815,27.176740073606393,17.883355690724937,17.865556870112247,32.06325790379889,17.85754847116875,30.74666342426454,16.96914162044367,17.48260989552781,18.134155017611047,17.935567585417886
2025-03-07 19:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-07 20:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-07 21:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-07 22:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-07 23:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-08 00:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-08 01:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-08 02:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-08 03:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-08 04:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-08 05:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-08 06:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-08 07:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-08 08:00:00-07:00,2.300464710433003,2.3714429563304567,2.332068392128075,2.2905596818102136,2.273566555568836,2.2516872299549515,4.619514520936007,2.3709373575782036,7.385682332038691,4.5891038811929565,9.549891583460306,2.083084538309385,2.0782370928464418,3.791980646067507,3.3077375789344425,3.2462597577805337,2.228672460157918,2.2289427928414867,4.004821047546326,2.2280993647549217,4.649027757389819,2.623550421827592,2.033872655221076,2.1118652892075898,2.0861720152764787
2025-03-08 09:00:00-07:00,9.95236789045233,10.25364657621502,10.066680458769458,9.905532378191625,9.832117348195716,9.716038529997975,22.441657762438783,10.304552983205648,34.396763526711226,23.915891890108057,46.97366782849588,16.38029496031995,16.34364704788949,29.814555918315097,26.518920164656144,25.99233837512252,16.85091962361715,16.840572161716143,30.235753414456298,16.835276296346315,31.26656497155379,17.48069903562191,16.12051652655649,16.726352287815942,16.536958830760305
2025-03-08 10:00:00-07:00,17.733840996350782,18.26867044788189,17.941089586123784,17.650231587855867,17.518413932811697,17.31498367816951,40.96168816387841,18.373534669846503,62.547913983668366,44.3907943799755,86.54363891661622,32.9513688795624,32.88121005163692,59.97316206020954,55.67855966303583,54.5473789291387,33.177942913040205,33.1527980528588,59.51431761283345,33.14630988068236,60.26552256754013,34.39613273578012,32.3169899876128,33.52523624580999,33.15442789186305
2025-03-08 11:00:00-07:00,23.687628808959555,24.40289421698585,23.935395621512903,23.5791203911465,23.400949517593304,23.10112846196896,55.385853077478814,24.552002216542768,84.40271526657165,60.24546324854703,115.59921824196338,46.2222350288996,46.13011431576667,84.12393453551223,81.81129968965948,80.15390182033971,45.702395758136774,45.6710004137848,81.99216711894259,45.66832419382434,82.66395798053715,46.67406523674484,44.29019376187698,45.95061177452474,45.44518192971939
2025-03-08 12:00:00-07:00,24.863999999999997,25.632,25.151999999999997,24.768,24.576,24.288,59.04,25.728,89.856,63.93599999999999,120.096,49.632,49.536,90.33599999999998,91.296,89.568,49.536,49.536,88.992,49.536,88.992,49.536,47.712,49.536,48.96
2025-03-08 13:00:00-07:00,24.863999999999997,25.632,25.151999999999997,24.768,24.576,24.288,59.04,25.728,89.856,63.93599999999999,120.096,49.632,49.536,90.33599999999998,91.296,89.568,49.536,49.536,88.992,49.536,88.992,49.536,47.712,49.536,48.96
2025-03-08 14:00:00-07:00,24.863999999999997,25.632,25.151999999999997,24.768,24.576,24.288,59.04,25.728,89.856,63.93599999999999,120.096,49.632,49.536,90.33599999999998,91.296,89.568,49.536,49.536,88.992,49.536,88.992,49.536,47.712,49.536,48.96
2025-03-08 15:00:00-07:00,24.863999999999997,25.632,25.151999999999997,24.768,24.576,24.288,59.04,25.728,89.856,63.93599999999999,120.096,49.632,49.536,90.33599999999998,91.296,89.568,49.536,49.536,88.992,49.536,88.992,49.536,47.712,49.536,48.96
2025-03-08 16:00:00-07:00,20.654679939340692,21.27917023881729,20.882628030284383,20.561343138183588,20.4054534476935,20.1556087327166,49.803296998959745,21.44944436873496,74.81416357677604,55.03597423451203,103.4986195907832,46.04214527845981,45.95231940322444,83.79573376412048,80.62206338541384,79.00040643529323,44.94407914719618,44.91588362713938,80.64129182373416,44.914919351549145,79.41260771884656,45.31128573680092,43.87213301724703,45.52075648897535,45.019198345502126
2025-03-08 17:00:00-07:00,14.163689124520564,14.590461856278417,14.32318032172737,14.096663549444177,13.991519991118146,13.82354978452616,34.81054891070895,14.71961727021736,51.65374166387565,38.754420525754455,71.92551949927439,33.96857400070207,33.89907825416824,61.82333463050615,59.70815850855223,58.50063797043841,33.12408939645692,33.10082431892464,59.424146794841235,33.09655865791166,58.10255267451614,33.07806851408443,32.45972999349737,33.67723396625089,33.3057310602543
2025-03-08 18:00:00-07:00,6.208108137423416,6.392133906566942,6.27251918843465,6.173897072751825,6.130568140996739,6.052840450649068,15.94689132658328,6.478589892259461,23.21410376099498,18.18493066638146,33.008037917257475,17.98133544720932,17.938434740057634,32.7287936225272,31.555703861074065,30.911505818421727,17.439425765898655,17.422984419976274,31.270631686014493,17.41372859177193,29.757379493293495,16.917932223660614,17.277073369124576,17.921797568451414,17.723213810321116
2025-03-08 19:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-08 20:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-08 21:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-08 22:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-08 23:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-09 00:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-09 01:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-09 02:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-09 03:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-09 04:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-09 05:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-09 06:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-09 07:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-09 08:00:00-07:00,2.4471940110653905,2.5226885331622646,2.466525450090888,2.436694723302103,2.418582918192034,2.381521129008356,4.921155830794627,2.6360418627595346,7.902791877511582,4.839672190535983,10.164432869713288,2.18634392127411,2.181312021208583,3.9799200825031735,3.989287531603457,3.9147763226154986,2.332773765913178,2.3330682634372124,4.191926427991234,2.332247606126257,4.886808344748206,2.8600887259124415,2.1209216961808703,2.202262653518379,2.1755235143577543
2025-03-09 09:00:00-07:00,10.01139060526316,10.314603859443086,10.078619248084324,9.964613297045153,9.890574146227143,9.727726875873945,22.611739181385715,10.446593944152143,35.07639023414537,23.894354892448924,47.10884961271241,16.384899248215543,16.348687709552102,29.82277832985619,28.537478620848365,27.968913341323283,16.763239316027565,16.753398780918975,30.080051850052744,16.748599086781784,31.286109133513516,17.89779700105371,15.943741302643566,16.543388885633895,16.356081301218843
2025-03-09 10:00:00-07:00,17.46505878006138,17.991588534479828,17.65810670751212,17.382166741999438,17.25268589498089,17.041651337336496,40.38793292291771,18.217276302489655,61.8512810339678,43.35171035891765,84.5113899129362,32.684704711877956,32.61546178382917,59.48776827537976,57.96248130476157,56.78516643165631,32.85333784618258,32.82894073363099,58.933845702419944,32.82280616205451,59.96496379560179,34.2716986234428,31.623647173551355,32.80796269182179,32.44489972925362
2025-03-09 11:00:00-07:00,22.952468260728587,23.6464055795008,23.271226712583736,22.84841176213459,22.67537409027473,22.460715408872662,53.68131699777757,23.67546994384635,81.63582918707374,58.123295888577736,111.40878900573787,45.63189209556843,45.54099286095962,83.04956943990659,80.3837910716345,78.7566497779801,45.48732354797038,45.45600734324464,81.60607539865075,45.4533968506342,82.74794338055979,46.03173251991696,44.0018679364474,45.652408782144526,45.15037595972594
2025-03-09 12:00:00-07:00,24.863999999999997,25.632,25.151999999999997,24.768,24.576,24.288,59.04,25.728,89.856,63.93599999999999,120.096,49.632,49.536,90.33599999999998,91.296,89.568,49.536,49.536,88.992,49.536,88.992,49.536,47.712,49.536,48.96
2025-03-09 13:00:00-07:00,24.863999999999997,25.632,25.151999999999997,24.768,24.576,24.288,59.04,25.728,89.856,63.93599999999999,120.096,49.632,49.536,90.33599999999998,91.296,89.568,49.536,49.536,88.992,49.536,88.992,49.536,47.712,49.536,48.96
2025-03-09 14:00:00-07:00,24.863999999999997,25.632,25.151999999999997,24.768,24.576,24.288,59.04,25.728,89.856,63.93599999999999,120.096,49.632,49.536,90.33599999999998,91.296,89.568,49.536,49.536,88.992,49.536,88.992,49.536,47.712,49.536,48.96
2025-03-09 15:00:00-07:00,24.22103147899649,24.955020204104382,24.54276980434025,24.11379118230805,23.9300637708993,23.689453975270865,57.22589973456136,25.08618981892709,87.07910349790286,63.93599999999999,119.21031798862276,49.632,49.536,90.33599999999998,91.296,89.568,49.536,49.536,88.992,49.536,88.992,49.536,47.712,49.536,48.96
2025-03-09 16:00:00-07:00,20.049856790538257,20.65656246179,20.31558732001199,19.959592514718597,19.808267555301303,19.60862284336761,47.698132830486536,20.76672330280707,72.36240768349315,53.44687642721305,99.55929996983627,44.51758735062662,44.4305144805679,81.02134998742602,80.86151152092232,79.23516408355594,44.49815481300342,44.47020667178403,79.84107383286742,44.469060397335305,79.41109692146345,43.69722372095036,43.60348743243782,45.24205939999022,44.743329214127755
2025-03-09 17:00:00-07:00,13.869582673230028,14.287940410448044,14.043270352074124,13.803787803461232,13.701200313483268,13.553600913389216,33.50386141536673,14.38031776316137,50.39644675261902,37.77864520464084,69.92162292380166,32.6898289629453,32.622503074552085,59.49640668666594,59.4246551609495,58.22414538134493,32.520733354468454,32.49819666671532,58.342830356989225,32.49360650756606,57.46454055164037,31.889351856763053,32.092736015532914,33.296837684875555,32.92874440811527
2025-03-09 18:00:00-07:00,6.04968654782403,6.229463824517421,6.116398003635028,6.015819729307101,5.974250378920989,5.902264647121307,15.305617373620994,6.302297714562719,22.552338691015077,17.658848698413454,32.030145573935286,17.19594282806199,17.15368705088301,31.300114744685533,31.164797248671427,30.530683757774316,16.903892975987088,16.888580824801775,30.312617507860715,16.878423391700135,29.047434680284084,16.270656331001767,16.922372199817868,17.554510967357494,17.358091626072856
2025-03-09 19:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-09 20:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-09 21:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-09 22:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-09 23:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-10 00:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-10 01:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-10 02:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-10 03:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-10 04:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-10 05:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-10 06:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-10 07:00:00-07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-10 08:00:00-07:00,2.651033823670335,2.732604619199315,2.668890809719775,2.639567077726314,2.619903601203255,2.576774446364102,5.23471084430088,2.749563629171793,8.36376455077413,5.123852888408171,10.874398536802216,2.305320315789308,2.3000812039142535,4.196464398028163,4.17830610573721,4.100322844859169,2.4553577587962847,2.4556785324367176,4.412243903727061,2.4548777813130465,5.164333862112887,3.019667745524175,2.261913537322062,2.3486710734032163,2.3202129524946016
2025-03-10 09:00:00-07:00,10.083518595852516,10.389041850863334,10.153827935249344,10.036692663240784,9.961956907255647,9.80042894914442,22.97999630567521,10.509359126534251,35.678566781668316,24.23693036943273,48.0494200042019,15.855702692301836,15.820400048920328,28.859897412330508,28.389744692096475,27.82573534816452,16.22449958933152,16.21578293558177,29.11623767686525,16.21087527553296,31.41161349693619,17.862595881480427,15.82325819566016,15.998832877701386,15.81659475515003
2025-03-10 10:00:00-07:00,17.399592652376295,17.92442924783928,17.674768031082927,17.31752796906538,17.18826930026865,17.057958139731223,40.304355377048395,18.056471333309624,62.30662309692863,43.18460217429256,84.80727610556157,32.27563011774662,32.20750197945131,58.74324310404957,57.35465721027215,56.19191008304782,32.54056671308213,32.51701209891565,58.374974679974606,32.51116971550222,59.710863745547194,33.668562150210604,31.504355293564632,32.684834856483285,32.322808116266344
2025-03-10 11:00:00-07:00,22.756504042743607,23.44415449949727,23.0964786656201,22.652573014625737,22.48142984855921,22.291749856902676,53.31758803841505,23.489038546998035,81.0029868133656,57.559693218649386,109.88233961597392,44.852121471879215,44.76271441133163,81.63053557873629,79.76330484895682,78.14914767241338,45.00384468991801,44.973186126028985,80.7398649274736,44.97053092205839,81.77389668319188,45.16471253316027,43.69035805141129,45.32965181999189,44.830741977390446
2025-03-10 12:00:00-07:00,24.863999999999997,25.632,25.151999999999997,24.768,24.576,24.288,59.04,25.728,89.856,63.93599999999999,120.096,49.632,49.536,90.33599999999998,91.296,89.568,49.536,49.536,88.992,49.536,88.992,49.536,47.712,49.536,48.96
2025-03-10 13:00:00-07:00,24.863999999999997,25.632,25.151999999999997,24.768,24.576,24.288,59.04,25.728,89.856,63.93599999999999,120.096,49.632,49.536,90.33599999999998,91.296,89.568,49.536,49.536,88.992,49.536,88.992,49.536,47.712,49.536,48.96
2025-03-10 14:00:00-07:00,24.863999999999997,25.632,25.151999999999997,24.768,24.576,24.288,59.04,25.728,89.856,63.93599999999999,120.096,49.632,49.536,90.33599999999998,91.296,89.568,49.536,49.536,88.992,49.536,88.992,49.536,47.712,49.536,48.96
