,p_mp
1998-01-09 15:30:00-07:00,1.1640671890458867
1998-01-09 16:30:00-07:00,0.012654136874972025
1998-01-09 17:30:00-07:00,0.0
1998-01-09 18:30:00-07:00,0.0
1998-01-09 19:30:00-07:00,0.0
1998-01-09 20:30:00-07:00,0.0
1998-01-09 21:30:00-07:00,0.0
1998-01-09 22:30:00-07:00,0.0
1998-01-09 23:30:00-07:00,0.0
1998-01-10 00:30:00-07:00,0.0
1998-01-10 01:30:00-07:00,0.0
1998-01-10 02:30:00-07:00,0.0
1998-01-10 03:30:00-07:00,0.0
1998-01-10 04:30:00-07:00,0.0
1998-01-10 05:30:00-07:00,0.0
1998-01-10 06:30:00-07:00,0.0
1998-01-10 07:30:00-07:00,0.0
1998-01-10 08:30:00-07:00,0.043799214768593865
1998-01-10 09:30:00-07:00,0.12901436410279107
1998-01-10 10:30:00-07:00,6.966008839657388
1998-01-10 11:30:00-07:00,1.9292390776904562
1998-01-10 12:30:00-07:00,8.746306239058361
1998-01-10 13:30:00-07:00,13.449432545812606
1998-01-10 14:30:00-07:00,1.1274147255604625
1998-01-10 15:30:00-07:00,9.070477147678995
1998-01-10 16:30:00-07:00,10.411838666144217
1998-01-10 17:30:00-07:00,1.9699679525064875
1998-01-10 18:30:00-07:00,0.0
1998-01-10 19:30:00-07:00,0.0
1998-01-10 20:30:00-07:00,0.0
1998-01-10 21:30:00-07:00,0.0
1998-01-10 22:30:00-07:00,0.0
1998-01-10 23:30:00-07:00,0.0
1998-01-11 00:30:00-07:00,0.0
1998-01-11 01:30:00-07:00,0.0
1998-01-11 02:30:00-07:00,0.0
1998-01-11 03:30:00-07:00,0.0
1998-01-11 04:30:00-07:00,0.0
1998-01-11 05:30:00-07:00,0.0
1998-01-11 06:30:00-07:00,0.0
1998-01-11 07:30:00-07:00,0.0
1998-01-11 08:30:00-07:00,6.732067953396484
1998-01-11 09:30:00-07:00,3.690394387318163
1998-01-11 10:30:00-07:00,6.622910650842684
1998-01-11 11:30:00-07:00,23.137308536741983
1998-01-11 12:30:00-07:00,24.391526192220322
1998-01-11 13:30:00-07:00,23.926044465544955
1998-01-11 14:30:00-07:00,21.512156922780957
1998-01-11 15:30:00-07:00,17.227776496935775
1998-01-11 16:30:00-07:00,10.561804017296677
1998-01-11 17:30:00-07:00,2.2285777882423212
1998-01-11 18:30:00-07:00,0.0
1998-01-11 19:30:00-07:00,0.0
1998-01-11 20:30:00-07:00,0.0
1998-01-11 21:30:00-07:00,0.0
1998-01-11 22:30:00-07:00,0.0
1998-01-11 23:30:00-07:00,0.0
1998-01-12 00:30:00-07:00,0.0
1998-01-12 01:30:00-07:00,0.0
1998-01-12 02:30:00-07:00,0.0
1998-01-12 03:30:00-07:00,0.0
1998-01-12 04:30:00-07:00,0.0
1998-01-12 05:30:00-07:00,0.0
1998-01-12 06:30:00-07:00,0.0
1998-01-12 07:30:00-07:00,0.0
1998-01-12 08:30:00-07:00,5.962443085272859
1998-01-12 09:30:00-07:00,14.551756027965702
1998-01-12 10:30:00-07:00,19.97915517582959
1998-01-12 11:30:00-07:00,16.389324865021937
1998-01-12 12:30:00-07:00,17.021488187487776
1998-01-12 13:30:00-07:00,23.818599947963946
1998-01-12 14:30:00-07:00,21.29173690988574
1998-01-12 15:30:00-07:00,17.028305265477794
1998-01-12 16:30:00-07:00,10.448482938671683
1998-01-12 17:30:00-07:00,2.162187380587901
1998-01-12 18:30:00-07:00,0.0
1998-01-12 19:30:00-07:00,0.0
1998-01-12 20:30:00-07:00,0.0
1998-01-12 21:30:00-07:00,0.0
1998-01-12 22:30:00-07:00,0.0
1998-01-12 23:30:00-07:00,0.0
1998-01-13 00:30:00-07:00,0.0
1998-01-13 01:30:00-07:00,0.0
1998-01-13 02:30:00-07:00,0.0
1998-01-13 03:30:00-07:00,0.0
1998-01-13 04:30:00-07:00,0.0
1998-01-13 05:30:00-07:00,0.0
1998-01-13 06:30:00-07:00,0.0
1998-01-13 07:30:00-07:00,0.0
1998-01-13 08:30:00-07:00,6.832631798865181
1998-01-13 09:30:00-07:00,14.37141388996367
1998-01-13 10:30:00-07:00,19.83252931118926
1998-01-13 11:30:00-07:00,23.205425927786763
1998-01-13 12:30:00-07:00,17.109874487995203
1998-01-13 13:30:00-07:00,24.22645005155484
1998-01-13 14:30:00-07:00,21.830344857873865
1998-01-13 15:30:00-07:00,17.532995701305854
1998-01-13 16:30:00-07:00,10.903685855214249
1998-01-13 17:30:00-07:00,2.4416039261264775
1998-01-13 18:30:00-07:00,0.0
1998-01-13 19:30:00-07:00,0.0
1998-01-13 20:30:00-07:00,0.0
1998-01-13 21:30:00-07:00,0.0
1998-01-13 22:30:00-07:00,0.0
1998-01-13 23:30:00-07:00,0.0
1998-01-14 00:30:00-07:00,0.0
1998-01-14 01:30:00-07:00,0.0
1998-01-14 02:30:00-07:00,0.0
1998-01-14 03:30:00-07:00,0.0
1998-01-14 04:30:00-07:00,0.0
1998-01-14 05:30:00-07:00,0.0
1998-01-14 06:30:00-07:00,0.0
1998-01-14 07:30:00-07:00,0.0
1998-01-14 08:30:00-07:00,7.636739383284921
1998-01-14 09:30:00-07:00,15.284007994833415
